polis_rank,bridging_rank,approval_rate,polis_score,bridging_score,comment
738,471,63.2%,0.24999999999999994,0.00037153327540718996,"24hr parks would be a huge, and relatively inexpensive, benefit for the many people in our community who work 2nd and 3rd shifts."
738,629,66.7%,0.24999999999999994,7.183008428353535e-08,Bowling Green needs more walk friendly areas and an expanded bus system.
740,546,50.8%,0.2490421455938698,0.00015518333709870063,"Need a traffic signal on Cave Mill in front of Natcher School, operating 8-9 AM, 3:30-4:30."
741,182,46.6%,0.24849130280440185,0.006551267143687323,"NO to the ""Fairness"" Ordinance. Current law is sufficient.  ZERO reported instances where LGBTQ people have been discriminated against in BG"
742,160,58.7%,0.24847605224963717,0.008517330063718812,Greenwood Mall should be remodeled to attract more buyers.
743,575,64.7%,0.24705882352941172,9.582323077538514e-05,More free meeting space for nonprofits.
744,317,66.7%,0.24664224664224663,0.0014562667258840797,Require new downtown developments to become LEED certified
745,481,60.2%,0.24489795918367346,0.0003368619580084871,parks and rec should promote and support pickleball for older citizens
746,545,45.1%,0.2408026755852843,0.00015719763050564735,Emphasize that ALL immigrants should learn and speak ENGLLISH.
747,376,50.3%,0.2388481084133258,0.0008573560099388289,"City School taxes are too high , they need to budget more"
748,532,62.3%,0.23832528180354268,0.00019879075384476692,Need a better way to work with tenants in the downtown district. Too many come and go because they lack business skills.
749,537,51.6%,0.23783783783783785,0.00018883459080509314,It is easy to find a good job in Warren County.
750,196,62.2%,0.23739045056183855,0.005558524876462301,We need a health food store.
751,513,67.6%,0.23626373626373626,0.00024460669053480124,"Future charter schools would be a financial burden to public school funding, unless they are held to accountability by local school boards."
752,566,46.7%,0.23435843054082714,0.00011624907927031388,A private (catholic) high school would be beneficial to all.
753,511,51.2%,0.23333333333333334,0.00025622774415447766,city officials might look into layoff practices on jobs in bowling green ky
754,200,58.1%,0.2325260576333538,0.005323620822740021,"Most journalists strive to be factual and unbiased, whether or not they succeed in all their writing,"
755,322,52.2%,0.2309941520467836,0.0013933548074144373,Bowling Green is in need of an ice rink for recreation and sport.
756,228,47.6%,0.23085714285714282,0.004127291360436627,"There are too many traffic lights in parts of Bowling Green (for instance, Scottsville Road)."
757,12,70.6%,0.22843822843822842,0.04582280892785046,"Our local immigrant population has, overall, been a benefit to our city and county."
758,447,62.1%,0.22812971342383107,0.00046646028410010805,We need to offer free full panel STD testing to students and low income families
759,410,48.1%,0.2266902342023862,0.00063330349570475,There is too much continuous road work going on downtown. They need to get it together.
760,557,54.1%,0.2258687258687259,0.00013966602508022795,"WKU should open its facilities to the public once or twice a month to the community, and those in need should be welcome more often."
761,345,58.6%,0.22546328071379548,0.001142061016620602,"Temp svc need to furnish the equivalent of FMLA, despite not having 50 people at one single site."
762,302,53.8%,0.22256046000338237,0.0017619815684793805,Bowling Green needs an indoor / outdoor sports event complex/
763,215,69.2%,0.22106481481481485,0.004821594995666073,There is no reason not to spend 6 cents per $100 to eliminate homelessness for hundreds of school children.
764,175,68.6%,0.22101403061224492,0.007044387810987229,Refugees and immigrants are welcome next door.
765,341,59.2%,0.21902777777777777,0.0011822616906536822,"An unmanned trolley system, possibly solar, might be better long term than buses for some areas."
766,131,42.0%,0.2145700636942675,0.012147974384170186,Marijuana should not be legalized.
767,465,68.5%,0.21120689655172412,0.0003980372155110503,Working folks need ordinances struck down that prevent them from assembling to bargain for better pay. benefits and working conditions.
768,572,45.5%,0.21064814814814814,0.00010326387303378214,American comfort and avoidance of any pain or suffering drives the drug dependency problem.
769,484,50.9%,0.20535714285714285,0.0003354684390694908,Every new apartment building should have shaded parklike space for refreshment of its tenants
770,482,48.1%,0.20495495495495492,0.00033665148777252765,Parents should be able to send their kids to the school district of their choice no matter where they live in Bowling Green/Warren County.
771,521,53.0%,0.20454545454545453,0.00022841114835666623,Bowling Green  has been monopolized by Houchens.  Limit their growth they own too much of the city for it to be fair to other businesses
772,426,71.3%,0.20322580645161287,0.0005484248129484947,"We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless"
773,299,54.0%,0.20219780219780217,0.0018104904223106805,"City needs to mandate temp services furnish details of how much they are selling employee labor for, to the employee."
774,313,48.9%,0.20156378600823044,0.0015814151290716495,Like Steamers but hate they ruined that historic building
776,621,60.0%,0.2,4.827237185892529e-07,The Uniform Residential Landlord and Tenant Act (URLTA) would make Bowling Green a safer place to live.
776,763,33.3%,0.2,0.0,employers  if there was a law pay back on bad lay off and cut back
776,623,60.0%,0.2,4.392685923493124e-07,Marijuana should be legalized. It would be a boon for the economy.
778,599,50.0%,0.19999999999999998,2.5404143801156573e-05,Both school districts shamefully manipulate low economic status parents to gain Title I funding. It should stop.
778,627,50.0%,0.19999999999999998,2.1818388101123865e-07,The editor of the Daily News should keep his politics to himself.
780,396,60.0%,0.19767441860465118,0.0007226053653488845,Bowling Green needs to pass a resolution in support of medical cannabis.
781,569,51.7%,0.19696969696969696,0.00010785289306517158,Pass a No animals on chains in the county.
782,516,48.3%,0.19591836734693874,0.00023648152059772284,"Legalizing marijuana at the state level could produce substantial tax revenue, but if only BG did, it would cause problems."
783,560,46.2%,0.19163763066202094,0.00013329776124443809,Too much money is spent on making sure we cut our grass and don't park in the yard.
784,502,53.6%,0.19151138716356106,0.00027808650335540947,District judges are biased towards large local companies to the detriment of individuals.
785,49,68.9%,0.1904173076548595,0.0264163540605007,"Bowling Green's refugee, immigrant, and international student population improves the university and the community."
786,417,56.1%,0.1889273356401384,0.0005797073753037788,"There should be no punishment for small amounts of marijuana possession, in my opinion"
787,347,48.1%,0.1878402903811252,0.00108482158166077,"Rental property taxes should be reduced for private landlords to encourage them to develop more, as opposed to large ones like Chandler."
788,591,50.0%,0.18782608695652173,5.758077886968386e-05,We  a true junior college which offers credit / non credit courses like many other states from basket weaving to cyber security
789,609,42.9%,0.1875,6.684636191060691e-06,Someone needs to recruit Aldi to build a store on Nashville Road next to SWHS to serve the growing neighborhoods in the area.
790,388,61.5%,0.1865217391304348,0.0007876011330901473,No business should get tax credit without paying  workers at least $10 per hour plus benefits that would increase that to minimum of $15.
791,370,56.6%,0.1855249745158002,0.0008961370295837346,Owners of large parking lots should be required to break them up with pockets of green space and trees; perhaps create a walkable green path
792,562,50.7%,0.1839080459770115,0.00012959250049769807,You can't get a job in this county at a large place of employment if you have OLD DUI's on your record. This is an un-needed punishment!
793,39,70.6%,0.1836810730253353,0.029727646927010246,"No family should be homeless in Bowling Green / Warren County, and it is up to our officials to make sure they have options for shelter."
794,549,45.9%,0.18055555555555555,0.00014701926526160925,Pass an ordinance that requires pet owners to pay a fee if their pets are not fixed.
795,554,68.5%,0.18018018018018014,0.0001431350540319734,More creative learning classes
796,468,69.5%,0.17971014492753626,0.0003856960296199016,Greenwood Mall parking lot could become a cooperative solar collection for itself and home surrounding
797,573,39.7%,0.17499999999999996,0.00010227491711443757,Make areas around WKU's campus livable for college students. Eliminating section 8 housing will lead to less crime & lower cost of attendance.
798,355,42.5%,0.17378245011800045,0.001023084050389549,You shouldn't be required to pay County taxes if you live in the City (but not the other way around). It makes no sense.
799,461,42.6%,0.17323529411764707,0.00040999998603937345,"11,000 Total American deaths from cocaine is not equal to 45,000 deaths from opoids, therefore false race-baiting news is a problem."
800,393,51.3%,0.17285861713106293,0.0007478150931632078,"Bowling Green needs more indoor sports facilities, particularly a large complex with multiple indoor soccer fields, for youth."
801,588,40.4%,0.1712779973649539,6.047680702251898e-05,Individual unhappiness combined with easy legal and illegal availability of drugs drives the opioid crisis.
802,77,65.5%,0.16981855498043463,0.020056033579804625,Minimum wage required for businesses to receive tax credits should be raised to a living wage
803,576,56.4%,0.16666666666666669,9.418590991713957e-05,Build a homeless park w/tiny homes so they can live & not suffer. There should also be a main house to can receive/organize donations
803,763,33.3%,0.16666666666666669,0.0,A Fairness Ordinance.
805,543,37.4%,0.164576802507837,0.00016023301734309348,Allow parents that take their kids out of public schools to use that money in a private school.
806,379,65.0%,0.1638157894736842,0.0008433996563673367,Concerts and performing arts activities must reflect the diverse racial/ethnic demographic of the city/county.
807,558,41.3%,0.16363636363636364,0.0001349039967074442,Reduce and/or get rid of the city wage tax.
808,87,57.7%,0.1634860885448729,0.01847546873823086,Legalizing marijuana would be a boon for the economy.
809,377,61.5%,0.16057808109193097,0.0008548154591228926,Bowling Green needs ev car charging stations. There are none available unless you own a Tesla.
810,623,50.0%,0.16000000000000003,4.392685923493124e-07,Bowling Green needs a fairness ordinance to attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s.
811,249,47.4%,0.15954545454545452,0.0030218569382692772,"If the state cannot provide good retirement benefits to KRS employees, the county/city should supplement the retirement with a 401k."
812,218,45.1%,0.15739356260328952,0.004745468817538373,More advertising should be done along I-65 to promote tourism into Bowling Green.
813,61,65.2%,0.15671902268760907,0.023418995730345987,Refugee neighbors enrich our city's landscape and we should find more ways to welcome and integrate them into the life of the city.
814,459,44.8%,0.15664335664335666,0.00041636807666164266,City should bar garbage token health plans designed to prevent temp services paying $166/month Obamacare emp. fee. Let ppl get subsidy.
815,589,45.1%,0.15199999999999997,6.036619723042497e-05,"Highway exits spur development, which would likely lead to undesireable suburban sprawl."
816,445,60.0%,0.15151515151515155,0.0004730210004897455,The Bowling Green Daily News is too politically slanted.
817,565,40.8%,0.15098039215686276,0.00011700034546442723,Parking in apartment subdivisions  should monitored closely by police. Parking on subdivision streets shouldn't be allowed.
818,275,58.5%,0.15065028901734104,0.002369421675931323,Rental assistance programs
819,602,38.7%,0.15,2.0974095532776686e-05,"Kentucky and Adams streets should be two-way roads. Adams St. should be zoned commercial, and Kentucky St. should be zoned residential."
820,442,54.9%,0.14898989898989903,0.00047972372636211514,All new and existing sidewalks should have shade trees
821,628,37.5%,0.14814814814814814,2.133353503221e-07,People wearing University of Kentucky gear should be banned from the city.
822,323,52.7%,0.14720000000000003,0.0013812311179337534,Every school has 1-9% homeless people. This is for the government to deal with via economic policy.  Not sending to a NGO or giving a shanty
823,178,58.1%,0.14015374069721895,0.006788026312725125,Enact rent control laws to stabilize the constant increase in rates.
824,392,56.8%,0.13817243920412675,0.0007549554948235657,BG Parks needs more funding  from City
825,495,57.7%,0.1373546511627907,0.0002923259453026865,City/county gov't. (in all of there forms) must reflect the racial/ethnic city/county population demographic to assist in recruitment/growth
826,561,63.2%,0.137123745819398,0.00013151912855029335,Bowling Green should be become a carbon neutral city.
827,763,25.0%,0.13333333333333333,0.0,Merged city/county government should be considered.
828,570,38.0%,0.13333333333333328,0.00010487988994967196,Traffic and toxic vehicle dependency should NOT be a topic of priority for this city.
829,596,51.4%,0.1323529411764706,4.3923160768971127e-05,"Have a Dual Slalom Course, Pump Track & Bike Skills Course co-located by the Low Hollow Mountain Bike Trail at Weldon Peete Park."
830,536,59.3%,0.13111888111888115,0.0001910919028345491,Every citizen should be within 1 mile of some shaded green space.
831,208,31.4%,0.13089373680506686,0.005047598836028107,"Homelessness is for the nonprofit sector to deal with, not government."
832,164,32.7%,0.13067632306965657,0.008209958977634194,LGBTQ fairness is far-left political idiocy.
833,552,53.4%,0.13043478260869565,0.0001445467717129097,Provide a food assistance program for college students as students lots of times do not qualify for food stamps due to living on campus
834,541,36.3%,0.13031914893617025,0.0001698140989094166,Recycling centers should be moved out of town.
835,510,42.1%,0.12941176470588234,0.0002603478333893013,"If we cut a major program, WKU would lose in the revenue the program brings in, ultimately costing more money."
836,150,56.6%,0.1292016806722689,0.01068995653177819,"Recreational Cannabis in KY offers tourism, increased revenue, job opportunities, and shows massive leadership in the southern region."
837,74,57.8%,0.12825630252100842,0.020649845661506124,More nonviolent inmates convicted of drug possession should be set free.
838,603,36.4%,0.12820512820512825,1.9417388671768988e-05,Raise drivers license from 16 to 18 and IMPROVE DRIVERS ED CLASSES in High schools  Believe me they are pitiful.
839,504,34.7%,0.12570145903479238,0.0002734202571586104,I would love to see a Texas Roadhouse in Bowling Green
840,192,62.0%,0.12462406015037594,0.00587848643867453,"City had 109 homeless students in 2017, County Had 112.  Housing those families temporarily is worth raising tax rate from 1.85% to 1.91%."
841,464,41.4%,0.1198049686556768,0.00039878868514910034,Temp service need to pay higher hourly rate to temp than hiring firm pays their FTE to account for reduced economic security
842,316,59.6%,0.1193014705882353,0.0015061709670771484,7% of Paker-Bennett &  3.7% of Bristow homeless. I will pay 6 cents per $100 income to end homelessness for school-age families via Apt. $
843,207,31.9%,0.11823242524262277,0.005067846575570161,Local schools should help make up the pension fund crisis by learning to live with budget cuts.
844,151,56.1%,0.11806774306774309,0.010501540471554112,Higher minimum wage
845,44,54.5%,0.11731283422459893,0.028533720858747526,Recreational marijuana should be legal.
846,494,46.4%,0.11594202898550725,0.0002963378746414917,Legalized Marijuana will not only assist Bowling Green in earning Tax revenue but will decrease the strain on our prison system. Win-Win.
847,262,42.5%,0.11507936507936509,0.0026605850048997,"If strict dress codes are required, uniforms should be provided by the school system, not eat into the  parents possibly small budget."
848,212,29.5%,0.1132201132201132,0.004909791711962806,Harsher sentences for drug users would help combat the opioid epidemic.
849,163,65.6%,0.11311939594148183,0.008284197666887877,Law enforcement in Bowling Green and Warren county needs more minority representation
850,463,34.5%,0.11250000000000002,0.0004013662717949709,"There should never be a leash law in the county - neighborhood dogs protect, play with and teach kids. It was a factor in living in county."
851,568,43.4%,0.11005434782608695,0.00011262364097721053,BG needs an indoor tennis option
852,538,39.0%,0.10588235294117651,0.00017704784773630954,"The very low number of immigrants coming to our county last year was a good thing. Saves costs: Schools, courts, social services-Our taxes!"
853,246,51.6%,0.10491202346041056,0.0032724282163630863,"I would like to see part of the downtown area converted to an ""art district"". Something similar to the Wynnwood Walls in Miami, FL."
854,586,41.4%,0.1022067363530778,6.950388576720003e-05,My employer has not been responsive to reports of sexual harassment in the workplace.
855,582,32.3%,0.10135135135135134,8.134128023730713e-05,Emergency protective orders should not be able to be obtained regarding claims of an incident from a year ago.
856,605,32.4%,0.09661835748792268,1.8186375301506356e-05,Building codes prohibiting trophy houses next to common housing
857,600,32.5%,0.09586056644880175,2.19264464431501e-05,The city and county work together to keep the low socieconomic status children out of certain schools. This reduces learning opportunities.
858,505,31.7%,0.09578252032520326,0.00027332636654110905,I still have to drive out of town to eat Golden Corral.
859,535,37.4%,0.09571286141575273,0.00019178289059025577,Footbridge from airport to across the street. Pilots running across the road.
860,462,29.6%,0.09177400468384075,0.0004057433072099243,"The Fairness Ordinance, as currently proposed, poses insufficient protection for religious conscience and should be revised accordingly."
861,478,34.8%,0.09107201042684913,0.0003423955421546643,Arts-based charter schools
862,563,48.7%,0.08838383838383841,0.00012432341415661294,Bowling Green needs a stronger separation of church-mosque-temple and state.
863,278,50.7%,0.08634365443425081,0.0023010469795176004,Bowling Green needs to enforce the separation of church and state and impose taxes on churches that politic from the pulpit
864,592,32.1%,0.08463541666666667,4.753855645323319e-05,The speed limit on WKU campus should be increased from 15 miles per hour to 25 miles per hour.
865,564,45.0%,0.0808080808080808,0.000120140124003165,Schools should provide an opportunity for nonswimming parent/guardians to have water safety and swimming lessons in private setting.
866,507,27.9%,0.07999999999999999,0.0002655396610750001,Vaping should not be added to the smoking ordinance.
867,539,39.6%,0.07313829787234043,0.00017602644109376885,"City should bar non-competes, similar to North Dakota/California, as driving destitution in non-tenure work force. Be heroic destination."
868,475,45.8%,0.07312687312687313,0.0003623249786742854,Create pedestrian-only streets.
869,598,26.3%,0.06593406593406592,3.736307277447229e-05,if there was a law for employers to pay back on bad layoffs and cutbacks
869,580,25.3%,0.06593406593406592,8.40547944095672e-05,KASPER is an invasion of privacy that contradicts what HIPAA regulations try to protect.
871,578,34.5%,0.06521739130434781,8.97491994436172e-05,"A favorite place to visit (elsewhere) is a park filled with gently used toys (donated).  It inspires imagination, creativity and sharing."
872,489,32.1%,0.06237911025145066,0.0003095071681757657,Cops are overzealous in BG. So little crime they try to create trouble. Need to ease off. This city is plenty safe.
873,514,27.5%,0.05978260869565217,0.00024019593454303718,"The city should craft a very simple fairness ordinance, saying no discrimination acquiring housing, but not giving LGBTQ EEOC Bypass @work"
874,486,44.2%,0.052304964539007084,0.00032775387719186213,Minimum wage needs to go o $15 per hour
875,512,44.0%,0.05148130160271977,0.0002446219678033966,Institutionalize racism is alive and well here. I know because I have experienced it first hand. We need to have a plan.
876,763,0.0%,0.05000000000000001,0.0,Build a hockey rink
877,583,24.8%,0.04581818181818183,7.198456416166569e-05,The Smokey Bones entrance off of Scottsville Road is extremely dangerous and needs a traffic light.
878,403,56.2%,0.04464285714285712,0.000687632773536243,some children with cultural differences or dietary needs cannot eat a typical lunch at school please provide special diet options.
879,597,21.8%,0.041797283176593536,4.18119323703582e-05,I should be allowed to keep my yard & home in any manner I please.
880,479,39.6%,0.04068965517241378,0.00034152151329689713,"Multi-use sidewalks should have fixtures for skateboards, bikes like small ramps etc."
881,540,21.3%,0.04028169014084508,0.00017017395678992588,Casinos. Bring them here.
882,43,59.5%,0.039062231833316176,0.028596038479250633,Bowling Green needs a fairness ordinance to protect the rights of its citizens.
883,585,23.0%,0.036995930447650774,7.02203088696709e-05,"If city eliminates homelessness via occupational taxes, employers of homeless people need to reimburse city via special occ. tax penalty"
884,498,39.7%,0.03289000718907262,0.0002829258177826904,"More gender-neutral bathrooms need to be seen across BG on WKU's campus, in local businesses, etc."
885,470,33.0%,0.03254769921436587,0.00037701429137024207,City should pay 1.2-1.5m per annum for all homeless k-12 student/families a studio apartment at $500 or less. fund by occ tax move to 1.91%
886,383,31.8%,0.031159420289855067,0.0008071511467447213,"The fact that there is not as much coverage about African American deaths from cocaine as there is about deaths in the white community from opioids, even though there are as many of them, is evidence of institutionalized racism."
887,604,18.2%,0.02884615384615386,1.8411342681389416e-05,We need more pet stores
888,55,55.4%,0.02884104269842691,0.024282018062443043,It is embarrassing that our city is the largest in the state not to have a fairness ordinance.
889,82,55.4%,0.0285266056220785,0.01925821175954853,A fairness ordinance in Bowling Green would attract new businesses. No one wants to set up show in a town ethically stuck in the 1800s.
890,608,19.1%,0.02777777777777778,9.833684769134632e-06,Everyone needs to research (fluoride)...definitely need this to disappear from our water
891,154,43.5%,0.02057374674007534,0.010228779538830892,A city should have the right to declare itself a sanctuary city.
892,613,8.5%,0.014516129032258069,2.5309666193819747e-06,Government should ignore criminal malfeasance/embezzlement of public funds by anyone if little or no funds can be recovered.
893,574,22.2%,0.011792887414777957,9.662142709259764e-05,Homeless people deserve full size places like studio apartments.  Not tiny homes like a smurf would desire in a tiny house park.
894,518,39.3%,0.01130604288499025,0.0002344381713639713,There should be gender-neutral housing options on WKU's campus for LGBTQ+ students.
895,607,11.9%,0.004385964912280701,1.1868202073618096e-05,Most drugs except meth should be free & government controlled. See Belgium.
896,610,4.7%,0.0036934441366574308,5.480323187255287e-06,We need an NBA team. I think we should put the arena where the airport is. Think about it.
